Ticker,datadate,gsector,,,,,
MVBF,2024-12-31,40,,,,,
GAU,2024-12-31,15,,,,,
PCQ,2024-12-31,,,,,,
PMF,2024-12-31,,,,,,
PNF,2024-12-31,,,,,,
CCRN,2024-12-31,35,,,,,
BG,2024-12-31,30,,,,,
PDFS,2024-12-31,45,,,,,
UBS,2024-12-31,40,,,,,
AMN,2024-12-31,35,,,,,
HDB,2024-12-31,40,,,,,
IWS,2024-12-31,,,,,,
IWP,2024-12-31,,,,,,
IWR,2024-12-31,,,,,,
ZBH,2024-12-31,35,,,,,
CEG1,2024-12-31,55,,,,,
ABG,2024-12-31,25,,,,,
PGN2,2024-12-31,55,,,,,
NWBO,2024-12-31,35,,,,,
EFA,2024-12-31,,,,,,
XPO,2024-12-31,20,,,,,
GLAD,2024-12-31,40,,,,,
BGFV,2024-12-31,25,,,,,
ELV,2024-12-31,35,,,,,
STRR.2,2024-12-31,25,,,,,
PVS.PR.B,2024-12-31,,,,,,
YERBF,2024-12-31,30,,,,,
CNL1,2024-12-31,55,,,,,
IDA1,2024-12-31,55,,,,,
SRP2,2024-12-31,55,,,,,
XEL2,2024-12-31,55,,,,,
WW,2024-12-31,25,,,,,
EXC1,2024-12-31,55,,,,,
PPL2,2024-12-31,55,,,,,
CNP3,2024-12-31,55,,,,,
CREG,2024-12-31,20,,,,,
CNC,2024-12-31,35,,,,,
RVXCF,2024-12-31,35,,,,,
PFG,2024-12-31,40,,,,,
JPXN,2024-12-31,,,,,,
ILF,2024-12-31,,,,,,
AAP,2024-12-31,25,,,,,
IXP,2024-12-31,,,,,,
IXN,2024-12-31,,,,,,
IXJ,2024-12-31,,,,,,
IXG,2024-12-31,,,,,,
IXC,2024-12-31,,,,,,
JRS,2024-12-31,,,,,,
FOTB,2024-12-31,40,,,,,
LQMT,2024-12-31,15,,,,,
PDM,2024-12-31,60,,,,,
DISH1,2024-12-31,50,,,,,
EP1,2024-12-31,10,,,,,
EAS3,2024-12-31,55,,,,,
BFCC,2024-12-31,,,,,,
WNEB,2024-12-31,40,,,,,
CORT,2024-12-31,35,,,,,
VXF,2024-12-31,,,,,,
HUSA,2024-12-31,10,,,,,
BKFG,2024-12-31,40,,,,,
EAS1,2024-12-31,55,,,,,
LODE,2024-12-31,10,,,,,
CCOI,2024-12-31,50,,,,,
AWR1,2024-12-31,55,,,,,
WGL1,2024-12-31,55,,,,,
JANL,2024-12-31,20,,,,,
DSHK,2024-12-31,25,,,,,
JBLU,2024-12-31,20,,,,,
BCBP,2024-12-31,40,,,,,
TEN,2024-12-31,10,,,,,
RQI,2024-12-31,,,,,,
NFLX,2024-12-31,50,,,,,
0218B,2024-12-31,20,,,,,
ORBN,2024-12-31,40,,,,,
WEA,2024-12-31,,,,,,
TBRG,2024-12-31,35,,,,,
BBBY,2024-12-31,25,,,,,
ACM,2024-12-31,20,,,,,
RIOT,2024-12-31,45,,,,,
GLDD,2024-12-31,20,,,,,
CPHI,2024-12-31,35,,,,,
HUN1,2024-12-31,15,,,,,
0270B,2024-12-31,30,,,,,
TDG,2024-12-31,20,,,,,
FORM,2024-12-31,45,,,,,
XTIA,2024-12-31,45,,,,,
PHT,2024-12-31,,,,,,
SAFT,2024-12-31,40,,,,,
RRGB,2024-12-31,25,,,,,
LONCF,2024-12-31,15,,,,,
CNND,2024-12-31,40,,,,,
CBAT,2024-12-31,20,,,,,
AAPI,2024-12-31,25,,,,,
NPO,2024-12-31,20,,,,,
Q1,2024-12-31,50,,,,,
CME,2024-12-31,40,,,,,
WHG,2024-12-31,40,,,,,
NXST,2024-12-31,50,,,,,
PCK,2024-12-31,,,,,,
PML,2024-12-31,,,,,,
PNI,2024-12-31,,,,,,
WYNN,2024-12-31,25,,,,,
NDAQ,2024-12-31,40,,,,,
FTFT,2024-12-31,40,,,,,
MMTMF,2024-12-31,15,,,,,
CAAS,2024-12-31,25,,,,,
TZOO,2024-12-31,50,,,,,
HNNA,2024-12-31,40,,,,,
MMLP,2024-12-31,10,,,,,
GALT,2024-12-31,35,,,,,
EIM,2024-12-31,,,,,,
ENX,2024-12-31,,,,,,
EVM,2024-12-31,,,,,,
CRI,2024-12-31,25,,,,,
PFS,2024-12-31,40,,,,,
TCBI,2024-12-31,40,,,,,
PRAA,2024-12-31,40,,,,,
SAIA,2024-12-31,20,,,,,
NGS,2024-12-31,10,,,,,
POROF,2024-12-31,15,,,,,
OTRKQ,2024-12-31,35,,,,,
TFII,2024-12-31,20,,,,,
BFC,2024-12-31,40,,,,,
NRP,2024-12-31,10,,,,,
STX,2024-12-31,45,,,,,
SPEU,2024-12-31,,,,,,
FEZ,2024-12-31,,,,,,
MAAL,2024-12-31,40,,,,,
PMX,2024-12-31,,,,,,
PZC,2024-12-31,,,,,,
PYN,2024-12-31,,,,,,
NEPH,2024-12-31,20,,,,,
PKBK,2024-12-31,40,,,,,
NRK,2024-12-31,,,,,,
EUBG,2024-12-31,15,,,,,
HALO,2024-12-31,35,,,,,
TS,2024-12-31,10,,,,,
PLUR,2024-12-31,35,,,,,
FBMS,2024-12-31,40,,,,,
MOH,2024-12-31,35,,,,,
YOOIF,2024-12-31,50,,,,,
STRR,2024-12-31,20,,,,,
AXS,2024-12-31,40,,,,,
JPC,2024-12-31,,,,,,
MBPFY,2024-12-31,25,,,,,
EFSI,2024-12-31,40,,,,,
FCCN,2024-12-31,45,,,,,
PHK,2024-12-31,,,,,,
CPNFF,2024-12-31,15,,,,,
OPHC,2024-12-31,40,,,,,
BCLI,2024-12-31,35,,,,,
NTGR,2024-12-31,45,,,,,
EVV,2024-12-31,,,,,,
PRKA,2024-12-31,25,,,,,
BORT,2024-12-31,40,,,,,
NIKA,2024-12-31,35,,,,,
CBCY,2024-12-31,40,,,,,
RNP,2024-12-31,,,,,,
OGEN,2024-12-31,35,,,,,
JQC,2024-12-31,,,,,,
GOOD,2024-12-31,60,,,,,
MODVQ,2024-12-31,35,,,,,
5168B,2024-12-31,30,,,,,
REEMF,2024-12-31,15,,,,,
POM3,2024-12-31,55,,,,,
ATSG,2024-12-31,20,,,,,
NHS,2024-12-31,,,,,,
CRDF,2024-12-31,35,,,,,
LKQ,2024-12-31,25,,,,,
CNVS,2024-12-31,50,,,,,
NNI,2024-12-31,40,,,,,
AHT,2024-12-31,60,,,,,
OMQS,2024-12-31,45,,,,,
FTF,2024-12-31,,,,,,
TRCK,2024-12-31,45,,,,,
CNP6,2024-12-31,55,,,,,
TXU3,2024-12-31,55,,,,,
ADEA,2024-12-31,45,,,,,
GBLI,2024-12-31,40,,,,,
PCMC,2024-12-31,20,,,,,
CHG1,2024-12-31,55,,,,,
WIA,2024-12-31,,,,,,
ARQ,2024-12-31,15,,,,,
UTI,2024-12-31,25,,,,,
GXP1,2024-12-31,55,,,,,
LG1,2024-12-31,55,,,,,
MGEE1,2024-12-31,55,,,,,
PNM1,2024-12-31,55,,,,,
SO6,2024-12-31,55,,,,,
MAV,2024-12-31,,,,,,
SGI,2024-12-31,25,,,,,
HTH,2024-12-31,40,,,,,
AIZ,2024-12-31,40,,,,,
CMP,2024-12-31,15,,,,,
MJNA,2024-12-31,35,,,,,
ISBA,2024-12-31,40,,,,,
AHL,2024-12-31,40,,,,,
KRO,2024-12-31,15,,,,,
VST,2024-12-31,55,,,,,
TCOM,2024-12-31,25,,,,,
OXSQ,2024-12-31,40,,,,,
GDV,2024-12-31,,,,,,
PCB,2024-12-31,40,,,,,
EMD,2024-12-31,,,,,,
MCHX,2024-12-31,50,,,,,
SGQRF,2024-12-31,10,,,,,
LITS,2024-12-31,35,,,,,
VFF,2024-12-31,30,,,,,
AGO,2024-12-31,40,,,,,
ADAM,2024-12-31,40,,,,,
DYAI,2024-12-31,35,,,,,
BKOR,2024-12-31,40,,,,,
GNW,2024-12-31,40,,,,,
ITOT,2024-12-31,,,,,,
VBK,2024-12-31,,,,,,
VBR,2024-12-31,,,,,,
VO,2024-12-31,,,,,,
VV,2024-12-31,,,,,,
VUG,2024-12-31,,,,,,
VTV,2024-12-31,,,,,,
VB,2024-12-31,,,,,,
CYTK,2024-12-31,35,,,,,
TBBK,2024-12-31,40,,,,,
MKTX,2024-12-31,40,,,,,
BGS,2024-12-31,30,,,,,
ABR,2024-12-31,40,,,,,
PLAG,2024-12-31,30,,,,,
DPZ,2024-12-31,25,,,,,
GSIT,2024-12-31,45,,,,,
MA,2024-12-31,40,,,,,
PSEC,2024-12-31,40,,,,,
LGI,2024-12-31,,,,,,
CII,2024-12-31,,,,,,
GOOGL,2024-12-31,50,,,,,
MNKD,2024-12-31,35,,,,,
WTI,2024-12-31,10,,,,,
CRVW,2024-12-31,35,,,,,
MORN,2024-12-31,40,,,,,
STXS,2024-12-31,35,,,,,
TXRH,2024-12-31,25,,,,,
BWFG,2024-12-31,40,,,,,
EXR,2024-12-31,60,,,,,
NURO,2024-12-31,35,,,,,
HTGC,2024-12-31,40,,,,,
LBTYK,2024-12-31,50,,,,,
GLU,2024-12-31,,,,,,
CVGI,2024-12-31,20,,,,,
BECN,2024-12-31,20,,,,,
SFL,2024-12-31,10,,,,,
GOLLQ,2024-12-31,20,,,,,
INVA,2024-12-31,35,,,,,
HY,2024-12-31,20,,,,,
WLK,2024-12-31,15,,,,,
DRH,2024-12-31,60,,,,,
LPL,2024-12-31,45,,,,,
AVBH,2024-12-31,40,,,,,
CGAU,2024-12-31,15,,,,,
PRSU,2024-12-31,25,,,,,
TDCB,2024-12-31,40,,,,,
BGMS,2024-12-31,35,,,,,
TOPS,2024-12-31,10,,,,,
MFCSF,2024-12-31,35,,,,,
MPWR,2024-12-31,45,,,,,
ENS,2024-12-31,20,,,,,
ORA,2024-12-31,55,,,,,
GLV,2024-12-31,,,,,,
MCN,2024-12-31,,,,,,
CUBE,2024-12-31,60,,,,,
DLR,2024-12-31,60,,,,,
NNVC,2024-12-31,35,,,,,
UBAB,2024-12-31,40,,,,,
BCML,2024-12-31,40,,,,,
IWSH,2024-12-31,40,,,,,
CHCI,2024-12-31,60,,,,,
BGT,2024-12-31,,,,,,
FFA,2024-12-31,,,,,,
FDVA,2024-12-31,40,,,,,
RAMPF,2024-12-31,55,,,,,
BXC,2024-12-31,20,,,,,
LVS,2024-12-31,25,,,,,
SOHO,2024-12-31,60,,,,,
KRNY,2024-12-31,40,,,,,
PVBK,2024-12-31,40,,,,,
BFIN,2024-12-31,40,,,,,
ARCC,2024-12-31,40,,,,,
HURN,2024-12-31,20,,,,,
HDIUF,2024-12-31,20,,,,,
BXMX,2024-12-31,,,,,,
MOS,2024-12-31,15,,,,,
CYRX,2024-12-31,35,,,,,
MPW,2024-12-31,60,,,,,
EOI,2024-12-31,,,,,,
DGLY,2024-12-31,45,,,,,
CE,2024-12-31,15,,,,,
INBK,2024-12-31,40,,,,,
BCAL,2024-12-31,40,,,,,
PBH,2024-12-31,35,,,,,
ULH,2024-12-31,20,,,,,
GLD,2024-12-31,,,,,,
DLB,2024-12-31,45,,,,,
WEX,2024-12-31,40,,,,,
XPEL,2024-12-31,25,,,,,
HUN,2024-12-31,15,,,,,
NCTY,2024-12-31,45,,,,,
EXLS,2024-12-31,20,,,,,
AMTX,2024-12-31,10,,,,,
LAZ,2024-12-31,40,,,,,
AX,2024-12-31,40,,,,,
BGR,2024-12-31,,,,,,
QUBT,2024-12-31,45,,,,,
TECTP,2024-12-31,40,,,,,
HND1,2024-12-31,15,,,,,
RAIL,2024-12-31,20,,,,,
BVFL,2024-12-31,40,,,,,
GRVY,2024-12-31,50,,,,,
HFBL,2024-12-31,40,,,,,
EOS,2024-12-31,,,,,,
IAU,2024-12-31,,,,,,
DXCM,2024-12-31,35,,,,,
MNOV,2024-12-31,35,,,,,
RLGT,2024-12-31,20,,,,,
ACR,2024-12-31,40,,,,,
MXGBF,2024-12-31,30,,,,,
BLDR,2024-12-31,20,,,,,
VQSSF,2024-12-31,45,,,,,
DSX,2024-12-31,20,,,,,
KFFB,2024-12-31,40,,,,,
KOP,2024-12-31,15,,,,,
WMG,2024-12-31,50,,,,,
ALTO,2024-12-31,15,,,,,
ICE,2024-12-31,40,,,,,
GGN,2024-12-31,,,,,,
BME,2024-12-31,,,,,,
OTTW,2024-12-31,40,,,,,
LINC,2024-12-31,25,,,,,
ITC1,2024-12-31,55,,,,,
EVRI,2024-12-31,25,,,,,
CPS,2024-12-31,25,,,,,
ETB,2024-12-31,,,,,,
NSRCF,2024-12-31,15,,,,,
GLQ,2024-12-31,,,,,,
ZNOG,2024-12-31,10,,,,,
DIAX,2024-12-31,,,,,,
MOBQ,2024-12-31,50,,,,,
FSP,2024-12-31,60,,,,,
ATRC,2024-12-31,35,,,,,
XLG,2024-12-31,,,,,,
WAL,2024-12-31,40,,,,,
JRVR,2024-12-31,40,,,,,
GNK,2024-12-31,20,,,,,
GLP,2024-12-31,10,,,,,
CF,2024-12-31,15,,,,,
CTSO,2024-12-31,35,,,,,
THS,2024-12-31,30,,,,,
PGP,2024-12-31,,,,,,
GTE,2024-12-31,10,,,,,
CMPR,2024-12-31,20,,,,,
OFLX,2024-12-31,20,,,,,
GAIN,2024-12-31,40,,,,,
PSI,2024-12-31,,,,,,
IGPT,2024-12-31,,,,,,
PBJ,2024-12-31,,,,,,
PEJ,2024-12-31,,,,,,
GGME,2024-12-31,,,,,,
KNCT,2024-12-31,,,,,,
PJP,2024-12-31,,,,,,
PBE,2024-12-31,,,,,,
ETV,2024-12-31,,,,,,
SIMO,2024-12-31,45,,,,,
CTARF,2024-12-31,10,,,,,
LEAT,2024-12-31,25,,,,,
SSKN,2024-12-31,35,,,,,
WBD,2024-12-31,50,,,,,
TROX,2024-12-31,15,,,,,
WSBF,2024-12-31,40,,,,,
OPBK,2024-12-31,40,,,,,
CLRI,2024-12-31,45,,,,,
IRBT,2024-12-31,25,,,,,
QSR,2024-12-31,25,,,,,
SPR,2024-12-31,20,,,,,
ACCO,2024-12-31,20,,,,,
BIDU,2024-12-31,50,,,,,
SCGY,2024-12-31,25,,,,,
RBC,2024-12-31,20,,,,,
AMSF,2024-12-31,40,,,,,
HOMB,2024-12-31,40,,,,,
VNQ,2024-12-31,,,,,,
PEBC,2024-12-31,40,,,,,
BKD,2024-12-31,35,,,,,
CCO,2024-12-31,50,,,,,
BDJ,2024-12-31,,,,,,
AMP,2024-12-31,40,,,,,
MNSB,2024-12-31,40,,,,,
CROX,2024-12-31,25,,,,,
LFGP,2024-12-31,40,,,,,
UAA,2024-12-31,25,,,,,
GASS,2024-12-31,10,,,,,
LDOS,2024-12-31,20,,,,,
TCRT,2024-12-31,35,,,,,
ETW,2024-12-31,,,,,,
VPU,2024-12-31,,,,,,
VDC,2024-12-31,,,,,,
VFH,2024-12-31,,,,,,
VHT,2024-12-31,,,,,,
VGT,2024-12-31,,,,,,
VAW,2024-12-31,,,,,,
FDM,2024-12-31,,,,,,
DHT,2024-12-31,10,,,,,
FNF,2024-12-31,40,,,,,
PMN,2024-12-31,35,,,,,
FBIZ,2024-12-31,40,,,,,
APCX,2024-12-31,40,,,,,
PUI,2024-12-31,,,,,,
PXJ,2024-12-31,,,,,,
PXE,2024-12-31,,,,,,
PKB,2024-12-31,,,,,,
PPA,2024-12-31,,,,,,
EGF,2024-12-31,,,,,,
MGYR,2024-12-31,40,,,,,
HGYN,2024-12-31,15,,,,,
SEED,2024-12-31,30,,,,,
EQFN,2024-12-31,40,,,,,
BPTH,2024-12-31,35,,,,,
SDY,2024-12-31,,,,,,
KCE,2024-12-31,,,,,,
KIE,2024-12-31,,,,,,
KBE,2024-12-31,,,,,,
MDYG,2024-12-31,,,,,,
MDYV,2024-12-31,,,,,,
SPMD,2024-12-31,,,,,,
SPLG,2024-12-31,,,,,,
SPXX,2024-12-31,,,,,,
SSBI,2024-12-31,40,,,,,
URG,2024-12-31,10,,,,,
OFSTF,2024-12-31,20,,,,,
ET,2024-12-31,10,,,,,
CPA,2024-12-31,20,,,,,
SPHQ,2024-12-31,,,,,,
PHO,2024-12-31,,,,,,
SBLK,2024-12-31,20,,,,,
LYV,2024-12-31,50,,,,,
MODD,2024-12-31,35,,,,,
WPGCF,2024-12-31,15,,,,,
SRNW,2024-12-31,10,,,,,
CLMT,2024-12-31,10,,,,,
HEES,2024-12-31,20,,,,,
ESEA,2024-12-31,20,,,,,
CMG,2024-12-31,25,,,,,
PERI,2024-12-31,50,,,,,
TX,2024-12-31,15,,,,,
FIS,2024-12-31,40,,,,,
DBC,2024-12-31,,,,,,
XBI,2024-12-31,,,,,,
XHB,2024-12-31,,,,,,
XSD,2024-12-31,,,,,,
AIRI,2024-12-31,20,,,,,
LSBK,2024-12-31,40,,,,,
LQDT,2024-12-31,20,,,,,
NEWP,2024-12-31,15,,,,,
ITMSF,2024-12-31,45,,,,,
CODI,2024-12-31,40,,,,,
PAC,2024-12-31,20,,,,,
USBC,2024-12-31,35,,,,,
VNDA,2024-12-31,35,,,,,
AVXL,2024-12-31,35,,,,,
ASTI,2024-12-31,45,,,,,
MWA,2024-12-31,20,,,,,
RHEP,2024-12-31,35,,,,,
IGC,2024-12-31,35,,,,,
RPV,2024-12-31,,,,,,
RPG,2024-12-31,,,,,,
RFV,2024-12-31,,,,,,
RFG,2024-12-31,,,,,,
RZV,2024-12-31,,,,,,
RZG,2024-12-31,,,,,,
ATEC,2024-12-31,35,,,,,
FFBB,2024-12-31,40,,,,,
DK,2024-12-31,10,,,,,
FDL,2024-12-31,,,,,,
AOREF,2024-12-31,40,,,,,
SNCR,2024-12-31,45,,,,,
CETY,2024-12-31,10,,,,,
ELEEF,2024-12-31,20,,,,,
BBH,2024-12-31,,,,,,
OIH,2024-12-31,,,,,,
PPH,2024-12-31,,,,,,
RTH,2024-12-31,,,,,,
SMH,2024-12-31,,,,,,
FUNI,2024-12-31,25,,,,,
GOGO,2024-12-31,50,,,,,
CUBI,2024-12-31,40,,,,,
VMXXF,2024-12-31,15,,,,,
HTB,2024-12-31,40,,,,,
SILO,2024-12-31,35,,,,,
ORMP,2024-12-31,35,,,,,
RINF,2024-12-31,,,,,,
URTH,2024-12-31,,,,,,
EELV,2024-12-31,,,,,,
IDLV,2024-12-31,,,,,,
ENOR,2024-12-31,,,,,,
POST,2024-12-31,30,,,,,
QWTR,2024-12-31,55,,,,,
BRFH,2024-12-31,30,,,,,
DBL,2024-12-31,,,,,,
META,2024-12-31,50,,,,,
VEGI,2024-12-31,,,,,,
FILL,2024-12-31,,,,,,
PICK,2024-12-31,,,,,,
RING,2024-12-31,,,,,,
SLVP,2024-12-31,,,,,,
QXO,2024-12-31,20,,,,,
ESRT,2024-12-31,60,,,,,
FKU,2024-12-31,,,,,,
NFTY,2024-12-31,,,,,,
FSZ,2024-12-31,,,,,,
FGM,2024-12-31,,,,,,
BLMH,2024-12-31,30,,,,,
VIVS,2024-12-31,35,,,,,
GOVT,2024-12-31,,,,,,
QLTA,2024-12-31,,,,,,
CMBS,2024-12-31,,,,,,
FDTS,2024-12-31,,,,,,
FEMS,2024-12-31,,,,,,
FANG,2024-12-31,10,,,,,
GNMA,2024-12-31,,,,,,
INLX,2024-12-31,45,,,,,
CSTE,2024-12-31,20,,,,,
VIPS,2024-12-31,25,,,,,
TGLS,2024-12-31,20,,,,,
DVYA,2024-12-31,,,,,,
DVYE,2024-12-31,,,,,,
EEMO,2024-12-31,,,,,,
IDMO,2024-12-31,,,,,,
SPGM,2024-12-31,,,,,,
BDCO,2024-12-31,10,,,,,
BOND,2024-12-31,,,,,,
PSX,2024-12-31,10,,,,,
SNIPF,2024-12-31,50,,,,,
EMCB,2024-12-31,,,,,,
EINC,2024-12-31,,,,,,
ATCMF,2024-12-31,15,,,,,
SJNK,2024-12-31,,,,,,
QQQE,2024-12-31,,,,,,
PBYI,2024-12-31,35,,,,,
BSPK,2024-12-31,35,,,,,
PHLT,2024-12-31,35,,,,,
BWG,2024-12-31,,,,,,
TAGS,2024-12-31,,,,,,
TTT,2024-12-31,,,,,,
ARRT,2024-12-31,30,,,,,
GMED,2024-12-31,35,,,,,
NOW,2024-12-31,45,,,,,
EMHY,2024-12-31,,,,,,
GHYG,2024-12-31,,,,,,
HYXU,2024-12-31,,,,,,
IHY,2024-12-31,,,,,,
TCPC,2024-12-31,40,,,,,
JXG,2024-12-31,25,,,,,
BLMN,2024-12-31,25,,,,,
ANGL,2024-12-31,,,,,,
FET,2024-12-31,10,,,,,
SCZMF,2024-12-31,15,,,,,
MLPA,2024-12-31,,,,,,
CEMB,2024-12-31,,,,,,
MOAT,2024-12-31,,,,,,
CLIR,2024-12-31,20,,,,,
RLY,2024-12-31,,,,,,
INKM,2024-12-31,,,,,,
GAL,2024-12-31,,,,,,
PHIO,2024-12-31,35,,,,,
AGSS,2024-12-31,,,,,,
HOUS,2024-12-31,60,,,,,
USO,2024-12-31,,,,,,
FPX,2024-12-31,,,,,,
CVLT,2024-12-31,45,,,,,
QQEW,2024-12-31,,,,,,
QTEC,2024-12-31,,,,,,
GLO,2024-12-31,,,,,,
VIG,2024-12-31,,,,,,
SLV,2024-12-31,,,,,,
PTCT,2024-12-31,35,,,,,
QVCGA,2024-12-31,25,,,,,
NFYEF,2024-12-31,20,,,,,
BATL,2024-12-31,10,,,,,
SEM,2024-12-31,35,,,,,
ESOA,2024-12-31,10,,,,,
CNSWF,2024-12-31,45,,,,,
KBR,2024-12-31,20,,,,,
GDX,2024-12-31,,,,,,
MBGNF,2024-12-31,35,,,,,
UPGD,2024-12-31,,,,,,
SEVN,2024-12-31,40,,,,,
EHTH,2024-12-31,40,,,,,
LMAT,2024-12-31,35,,,,,
INFU,2024-12-31,35,,,,,
ICFI,2024-12-31,20,,,,,
GSL,2024-12-31,20,,,,,
TNL,2024-12-31,25,,,,,
EVR,2024-12-31,40,,,,,
DWM,2024-12-31,,,,,,
DTH,2024-12-31,,,,,,
AIVL,2024-12-31,,,,,,
DEW,2024-12-31,,,,,,
DFE,2024-12-31,,,,,,
DHS,2024-12-31,,,,,,
AIVI,2024-12-31,,,,,,
DOL,2024-12-31,,,,,,
DIM,2024-12-31,,,,,,
DLS,2024-12-31,,,,,,
DNL,2024-12-31,,,,,,
DFJ,2024-12-31,,,,,,
DXJ,2024-12-31,,,,,,
DLN,2024-12-31,,,,,,
DON,2024-12-31,,,,,,
DTD,2024-12-31,,,,,,
DES,2024-12-31,,,,,,
DDM,2024-12-31,,,,,,
MYY,2024-12-31,,,,,,
MVV,2024-12-31,,,,,,
SH,2024-12-31,,,,,,
DOG,2024-12-31,,,,,,
SSO,2024-12-31,,,,,,
PSQ,2024-12-31,,,,,,
QLD,2024-12-31,,,,,,
XPH,2024-12-31,,,,,,
XES,2024-12-31,,,,,,
KRE,2024-12-31,,,,,,
XOP,2024-12-31,,,,,,
XRT,2024-12-31,,,,,,
XME,2024-12-31,,,,,,
NXDT,2024-12-31,60,,,,,
FBT,2024-12-31,,,,,,
FDN,2024-12-31,,,,,,
FXA,2024-12-31,,,,,,
FXB,2024-12-31,,,,,,
FXC,2024-12-31,,,,,,
FXF,2024-12-31,,,,,,
ALGT,2024-12-31,20,,,,,
FOLD,2024-12-31,35,,,,,
NECB,2024-12-31,40,,,,,
FTCS,2024-12-31,,,,,,
GBNY,2024-12-31,40,,,,,
SDS,2024-12-31,,,,,,
MZZ,2024-12-31,,,,,,
QID,2024-12-31,,,,,,
DXD,2024-12-31,,,,,,
IMCB,2024-12-31,,,,,,
IMCG,2024-12-31,,,,,,
IMCV,2024-12-31,,,,,,
ISCB,2024-12-31,,,,,,
ISCG,2024-12-31,,,,,,
PEY,2024-12-31,,,,,,
PGJ,2024-12-31,,,,,,
ISCV,2024-12-31,,,,,,
SUSA,2024-12-31,,,,,,
EFV,2024-12-31,,,,,,
EFG,2024-12-31,,,,,,
IWC,2024-12-31,,,,,,
PBW,2024-12-31,,,,,,
PWB,2024-12-31,,,,,,
PWV,2024-12-31,,,,,,
GSG,2024-12-31,,,,,,
AUGO,2024-12-31,15,,,,,
WU,2024-12-31,40,,,,,
WNS,2024-12-31,20,,,,,
AGD,2024-12-31,,,,,,
CELH,2024-12-31,30,,,,,
DLPN,2024-12-31,50,,,,,
DEI,2024-12-31,60,,,,,
HBI,2024-12-31,25,,,,,
TAOP,2024-12-31,45,,,,,
FSLR,2024-12-31,45,,,,,
VOE,2024-12-31,,,,,,
VOT,2024-12-31,,,,,,
SNOA,2024-12-31,35,,,,,
ARBV,2024-12-31,40,,,,,
GORO,2024-12-31,15,,,,,
GSAT,2024-12-31,50,,,,,
PRFZ,2024-12-31,,,,,,
RXI,2024-12-31,,,,,,
MXI,2024-12-31,,,,,,
EXI,2024-12-31,,,,,,
JXI,2024-12-31,,,,,,
KXI,2024-12-31,,,,,,
CVY,2024-12-31,,,,,,
DAC,2024-12-31,20,,,,,
FRST,2024-12-31,40,,,,,
CAF,2024-12-31,,,,,,
ISCO,2024-12-31,35,,,,,
WLDN,2024-12-31,20,,,,,
COHN,2024-12-31,40,,,,,
PRIM,2024-12-31,20,,,,,
AWI,2024-12-31,20,,,,,
PRN,2024-12-31,,,,,,
PSL,2024-12-31,,,,,,
PTH,2024-12-31,,,,,,
PYZ,2024-12-31,,,,,,
PFI,2024-12-31,,,,,,
PTF,2024-12-31,,,,,,
PEZ,2024-12-31,,,,,,
PXI,2024-12-31,,,,,,
TRUX,2024-12-31,40,,,,,
EVX,2024-12-31,,,,,,
SLX,2024-12-31,,,,,,
PSP,2024-12-31,,,,,,
ERTH,2024-12-31,,,,,,
SBH,2024-12-31,25,,,,,
WFCF,2024-12-31,20,,,,,
IPGP,2024-12-31,45,,,,,
CPRX,2024-12-31,35,,,,,
CSIQ,2024-12-31,45,,,,,
RSPM,2024-12-31,,,,,,
RSPG,2024-12-31,,,,,,
RSPN,2024-12-31,,,,,,
RSPT,2024-12-31,,,,,,
RSPF,2024-12-31,,,,,,
RSPH,2024-12-31,,,,,,
RSPU,2024-12-31,,,,,,
RSPD,2024-12-31,,,,,,
RSPS,2024-12-31,,,,,,
ALLT,2024-12-31,45,,,,,
EBS,2024-12-31,35,,,,,
NLST,2024-12-31,45,,,,,
VYM,2024-12-31,,,,,,
DSI,2024-12-31,,,,,,
AER,2024-12-31,20,,,,,
FOF,2024-12-31,,,,,,
MAKOF,2024-12-31,15,,,,,
ETY,2024-12-31,,,,,,
OMAB,2024-12-31,20,,,,,
KNDI,2024-12-31,25,,,,,
XMHQ,2024-12-31,,,,,,
EQWL,2024-12-31,,,,,,
PGF,2024-12-31,,,,,,
SBKO,2024-12-31,40,,,,,
FTDS,2024-12-31,,,,,,
III,2024-12-31,45,,,,,
BCIC,2024-12-31,40,,,,,
MLCO,2024-12-31,25,,,,,
POWA,2024-12-31,,,,,,
CSD,2024-12-31,,,,,,
RTCJF,2024-12-31,45,,,,,
RWX,2024-12-31,,,,,,
PKW,2024-12-31,,,,,,
BTZ,2024-12-31,40,,,,,
CLNE,2024-12-31,10,,,,,
REED,2024-12-31,30,,,,,
DBO,2024-12-31,,,,,,
DBP,2024-12-31,,,,,,
DBB,2024-12-31,,,,,,
DBA,2024-12-31,,,,,,
DBE,2024-12-31,,,,,,
IGSB,2024-12-31,,,,,,
TLH,2024-12-31,,,,,,
IEI,2024-12-31,,,,,,
USIG,2024-12-31,,,,,,
GBF,2024-12-31,,,,,,
IGIB,2024-12-31,,,,,,
SHV,2024-12-31,,,,,,
GVI,2024-12-31,,,,,,
CWI,2024-12-31,,,,,,
UEEC,2024-12-31,35,,,,,
NCMI,2024-12-31,50,,,,,
RWM,2024-12-31,,,,,,
SAA,2024-12-31,,,,,,
SBB,2024-12-31,,,,,,
SDD,2024-12-31,,,,,,
UWM,2024-12-31,,,,,,
TWM,2024-12-31,,,,,,
AOD,2024-12-31,,,,,,
GDL,2024-12-31,,,,,,
QQQX,2024-12-31,,,,,,
